,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
260142,401048,0,Cash loans,F,N,Y,0,135000.0,781920.0,25969.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00702,-21594,-1010,-1665.0,-4178,,1,1,1,1,0,0,Sales staff,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.7641645162296126,0.2487174391223596,0.6058362647264226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1616.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
260143,401049,0,Cash loans,M,N,N,0,103500.0,101880.0,10206.0,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.002042,-24707,365243,-15486.0,-4154,,1,0,0,1,0,0,,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,XNA,,0.262965545428494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
260144,401050,0,Cash loans,F,N,N,0,90000.0,135000.0,14539.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-20411,365243,-7767.0,-3478,,1,0,0,1,0,0,,2.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0.7693338964166758,0.7477795126617671,0.4722533429586386,0.1438,0.1295,0.9921,,,0.16,0.1552,0.3333,,0.003,,0.148,,0.0112,0.0326,0.0302,0.9891,,,0.0403,0.0345,0.3333,,0.0,,0.0335,,0.0,0.1452,0.1295,0.9921,,,0.16,0.1552,0.3333,,0.003,,0.1507,,0.0115,,block of flats,0.2076,"Stone, brick",No,0.0,0.0,0.0,0.0,-909.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
260145,401051,0,Cash loans,F,N,N,0,225000.0,1096020.0,55962.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-18573,-2575,-8186.0,-2092,,1,1,1,1,1,0,Security staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Kindergarten,0.6337430619614045,0.4986078287554971,0.3474182272002641,0.1093,0.0092,0.9886,0.8436,0.0392,0.04,0.0345,0.375,0.375,0.0429,0.0891,0.0809,0.0154,0.042,0.1113,0.0095,0.9886,0.8497,0.0395,0.0403,0.0345,0.375,0.375,0.0439,0.0973,0.0842,0.0156,0.0444,0.1103,0.0092,0.9886,0.8457,0.0394,0.04,0.0345,0.375,0.375,0.0436,0.0906,0.0823,0.0155,0.0428,reg oper account,specific housing,0.1013,"Stone, brick",No,0.0,0.0,0.0,0.0,-2062.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260146,401052,0,Cash loans,F,N,N,0,135000.0,855000.0,25128.0,855000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.02461,-15659,-2746,-7786.0,-4574,,1,1,1,1,1,0,Laborers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.8433716097892242,0.6927345627386773,0.2940831009471255,0.0619,0.0391,0.9866,0.8096,0.0097,0.0,0.1379,0.1667,0.2083,0.033,0.0504,0.0422,0.0,0.0,0.063,0.0406,0.9866,0.8171,0.0098,0.0,0.1379,0.1667,0.2083,0.0337,0.0551,0.044,0.0,0.0,0.0625,0.0391,0.9866,0.8121,0.0098,0.0,0.1379,0.1667,0.2083,0.0335,0.0513,0.043,0.0,0.0,reg oper account,block of flats,0.0477,Panel,No,0.0,0.0,0.0,0.0,-878.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260147,401054,0,Cash loans,F,N,Y,0,103500.0,127350.0,10188.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-20351,-116,-7408.0,-3587,,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Transport: type 4,,0.6157477660788521,0.1359510441732951,0.1175,0.073,0.9836,0.7756,,0.0,0.069,0.1667,0.2083,0.0126,,0.0603,,0.0157,0.1197,0.0758,0.9836,0.7844,,0.0,0.069,0.1667,0.2083,0.0129,,0.0628,,0.0166,0.1187,0.073,0.9836,0.7786,,0.0,0.069,0.1667,0.2083,0.0128,,0.0614,,0.016,reg oper account,block of flats,0.0508,"Stone, brick",No,0.0,0.0,0.0,0.0,-3278.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
260148,401055,0,Cash loans,M,N,Y,0,225000.0,814041.0,23800.5,679500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-22590,-3019,-6658.0,-4422,,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Industry: type 11,,0.7136362052299557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-838.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
260149,401056,0,Cash loans,F,N,Y,0,81000.0,1080000.0,31707.0,1080000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009334,-14696,-3704,-428.0,-5120,,1,1,1,1,0,0,High skill tech staff,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Transport: type 4,0.7354274038596343,0.8012649257706208,0.7862666146611379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2545.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
260150,401057,0,Cash loans,F,N,Y,0,229500.0,1188166.5,49032.0,1062000.0,Family,State servant,Higher education,Married,House / apartment,0.0066709999999999,-16515,-4217,-2052.0,-52,,1,1,0,1,1,0,Core staff,2.0,2,2,THURSDAY,19,0,0,0,0,0,0,School,0.6213266615143299,0.6180578778755074,0.7407990879702335,0.0206,,0.9767,,,,,,,,,0.016,,,0.021,,0.9767,,,,,,,,,0.0166,,,0.0208,,0.9767,,,,,,,,,0.0162,,,,block of flats,0.0125,,No,0.0,0.0,0.0,0.0,-1978.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
260151,401058,1,Cash loans,M,N,Y,0,180000.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,-8521,-474,-3385.0,-969,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.1301925226962592,0.1674084472266241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
260152,401059,0,Cash loans,F,N,Y,0,67500.0,315000.0,11875.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.019101,-15794,-2816,-9801.0,-3928,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,,0.6466336202977967,0.4956658291397297,0.0082,0.0124,0.9702,0.5920000000000001,0.012,0.0,0.069,0.0417,0.0833,0.0184,0.0067,0.0075,0.0,0.0,0.0084,0.0128,0.9702,0.608,0.0121,0.0,0.069,0.0417,0.0833,0.0189,0.0073,0.0078,0.0,0.0,0.0083,0.0124,0.9702,0.5975,0.0121,0.0,0.069,0.0417,0.0833,0.0188,0.0068,0.0076,0.0,0.0,reg oper account,block of flats,0.0079,"Stone, brick",No,0.0,0.0,0.0,0.0,-2548.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
260153,401060,0,Cash loans,F,N,N,1,27967.5,343800.0,16722.0,225000.0,Family,Pensioner,Lower secondary,Married,Office apartment,0.025164,-15441,365243,-7065.0,-2463,,1,0,0,1,0,0,,3.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.2974305732549437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-1965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
260154,401061,0,Cash loans,M,N,Y,0,180000.0,668304.0,34254.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-8539,-1478,-679.0,-1223,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,9,0,0,0,0,1,1,Other,0.1294827489065668,0.6520012727893812,0.6738300778602003,0.1237,0.131,0.9762,0.6736,0.0953,0.0,0.2069,0.1667,0.2083,0.0811,0.1009,0.1153,0.0,0.0,0.1261,0.136,0.9762,0.6864,0.0962,0.0,0.2069,0.1667,0.2083,0.083,0.1102,0.1201,0.0,0.0,0.1249,0.131,0.9762,0.6779999999999999,0.0959,0.0,0.2069,0.1667,0.2083,0.0825,0.1026,0.1174,0.0,0.0,reg oper account,block of flats,0.0907,Panel,No,8.0,0.0,8.0,0.0,-927.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
260155,401062,0,Cash loans,M,N,N,0,135000.0,450000.0,35554.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-9770,-104,-4449.0,-2418,,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,18,0,0,0,1,1,1,Business Entity Type 3,0.5454578894550434,0.3823432422018544,0.5460231970049609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1550.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
260156,401063,0,Cash loans,F,N,Y,0,90000.0,927252.0,27243.0,774000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-17960,-382,-8999.0,-1460,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,Government,,0.6063097790756435,0.5762088360175724,0.1144,0.0,0.9851,0.7959999999999999,,0.0,0.1379,0.1667,0.2083,0.023,0.0891,0.0712,0.0193,0.0,0.1166,0.0,0.9851,0.804,,0.0,0.1379,0.1667,0.2083,0.0236,0.0973,0.0742,0.0195,0.0,0.1155,0.0,0.9851,0.7987,,0.0,0.1379,0.1667,0.2083,0.0234,0.0906,0.0725,0.0194,0.0,reg oper account,block of flats,0.0624,Panel,No,3.0,2.0,3.0,2.0,-32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,6.0
260157,401064,0,Cash loans,M,Y,Y,1,180000.0,450000.0,27324.0,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-10127,-1459,-4754.0,-2807,10.0,1,1,1,1,1,0,Drivers,3.0,2,2,TUESDAY,10,0,0,0,0,1,1,Self-employed,0.1785346305123233,0.3861045574282159,0.6058362647264226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
260158,401066,0,Cash loans,F,N,Y,0,90000.0,187929.0,13495.5,171000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-24842,365243,-12083.0,-4350,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,,0.4650489786397192,0.7544061731797895,0.4464,0.2198,0.9831,0.7688,0.0774,0.48,0.4138,0.3333,0.375,0.2562,0.3631,0.4701,0.0039,0.0012,0.4548,0.228,0.9831,0.7779,0.0781,0.4834,0.4138,0.3333,0.375,0.262,0.3967,0.4897,0.0039,0.0013,0.4507,0.2198,0.9831,0.7719,0.0779,0.48,0.4138,0.3333,0.375,0.2606,0.3694,0.4785,0.0039,0.0012,not specified,block of flats,0.4136,Panel,No,3.0,0.0,3.0,0.0,-329.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
260159,401068,0,Cash loans,F,N,N,0,270000.0,782181.0,25978.5,594000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-20221,365243,-8056.0,-3722,,1,0,0,1,0,1,,2.0,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.7622347092853843,0.6149196037478989,0.5709165417729987,0.0867,0.0153,0.9881,0.8368,0.0003,0.0856,0.0738,0.3687,0.4104,0.0013,0.0702,0.0564,0.0022,0.1117,0.084,0.0156,0.9886,0.8497,0.0,0.0806,0.069,0.375,0.4167,0.0,0.0735,0.0562,0.0,0.113,0.0833,0.0151,0.9886,0.8457,0.0,0.08,0.069,0.375,0.4167,0.0,0.0684,0.0543,0.0,0.1089,reg oper account,block of flats,0.0657,Panel,No,5.0,1.0,5.0,0.0,-975.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
260160,401070,1,Cash loans,F,N,Y,0,112500.0,835380.0,40320.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-11652,-2174,-5347.0,-4200,,1,1,1,1,1,0,Core staff,2.0,2,2,THURSDAY,10,0,0,0,1,0,1,Kindergarten,0.5372826375522718,0.153312084241807,0.7850520263728172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1488.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
260161,401071,0,Cash loans,M,Y,Y,0,112500.0,679500.0,28786.5,679500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.015221,-18996,-207,-4788.0,-2528,8.0,1,1,0,1,1,0,Low-skill Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Construction,,0.3483594726328587,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
260162,401072,0,Cash loans,F,N,Y,0,112500.0,199152.0,9711.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-21800,365243,-12312.0,-4213,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.445150003015854,0.6594055320683344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
260163,401075,0,Cash loans,F,N,Y,2,202500.0,675000.0,66892.5,675000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.031329,-14154,-7465,-8287.0,-4913,,1,1,1,1,1,0,Managers,4.0,2,2,SUNDAY,11,0,0,0,0,0,0,School,0.7218368378215949,0.6021996440058631,0.7610263695502636,0.0907,0.0782,0.9811,,,0.0,0.2069,0.1667,,0.0201,,0.0779,,0.0353,0.0924,0.0811,0.9811,,,0.0,0.2069,0.1667,,0.0205,,0.0811,,0.0374,0.0916,0.0782,0.9811,,,0.0,0.2069,0.1667,,0.0204,,0.0793,,0.036,,block of flats,0.0689,"Stone, brick",No,4.0,0.0,4.0,0.0,-2699.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260164,401076,0,Cash loans,M,N,Y,0,148500.0,545040.0,35487.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-17206,-285,-2955.0,-676,,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,16,0,0,0,1,1,0,Business Entity Type 3,0.3745343274182389,0.6432234762184277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
260165,401077,0,Cash loans,M,Y,N,1,135000.0,284400.0,14854.5,225000.0,,Working,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-10072,-1769,-10.0,-63,23.0,1,1,0,1,1,0,Drivers,3.0,1,1,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.623006209394121,0.0950703958413326,0.1024,0.0965,0.9781,0.7008,0.0148,0.0,0.1952,0.1667,0.2083,0.0,0.0826,0.0884,0.0039,0.0043,0.084,0.0684,0.9782,0.7125,0.0099,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0701,0.0,0.0,0.1041,0.1068,0.9781,0.7048,0.0124,0.0,0.1724,0.1667,0.2083,0.0,0.0838,0.0872,0.0039,0.0053,reg oper account,block of flats,0.0583,"Stone, brick",No,0.0,0.0,0.0,0.0,-1412.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
260166,401079,0,Cash loans,F,N,Y,0,67500.0,555273.0,18040.5,463500.0,Children,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-19549,365243,-11182.0,-2137,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.4044490426083157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,0.0,-232.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
260167,401080,0,Cash loans,F,N,Y,0,135000.0,1288350.0,37669.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-19208,-2849,-8029.0,-2694,,1,1,0,1,0,0,Cooking staff,2.0,2,2,MONDAY,17,0,0,0,0,0,0,Kindergarten,0.6651162467445378,0.6284448899668708,0.7726311345553628,0.1443,0.0804,0.9826,0.762,0.0168,0.16,0.1379,0.3333,0.0417,0.0789,0.1168,0.1397,0.0039,0.006,0.1471,0.0834,0.9826,0.7713,0.0169,0.1611,0.1379,0.3333,0.0417,0.0807,0.1276,0.1455,0.0039,0.0064,0.1457,0.0804,0.9826,0.7652,0.0169,0.16,0.1379,0.3333,0.0417,0.0803,0.1189,0.1422,0.0039,0.0061,reg oper account,block of flats,0.1215,Panel,No,0.0,0.0,0.0,0.0,-339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260168,401081,0,Cash loans,M,N,Y,0,252000.0,135000.0,14670.0,135000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-10281,-1863,-8902.0,-2965,,1,1,0,1,1,0,Security staff,1.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.3476873044447662,0.6839483875452741,0.5352762504724826,0.1113,,0.9881,,,0.12,0.1034,0.3333,,0.0594,,0.1105,,,0.1134,,0.9881,,,0.1208,0.1034,0.3333,,0.0607,,0.1151,,,0.1124,,0.9881,,,0.12,0.1034,0.3333,,0.0604,,0.1124,,,,block of flats,0.0869,Panel,No,0.0,0.0,0.0,0.0,-2453.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
260169,401083,0,Cash loans,M,Y,Y,1,270000.0,791595.0,79222.5,733500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006296,-12737,-1482,-4017.0,-4056,5.0,1,1,0,1,0,0,Drivers,3.0,3,3,MONDAY,15,0,0,0,1,0,1,Hotel,,0.6118600302167808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-710.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
260170,401084,0,Cash loans,F,N,Y,0,163350.0,666000.0,32170.5,666000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-18831,-1867,-1081.0,-2353,,1,1,1,1,1,0,Sales staff,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,,0.2520996182283807,0.511891801533151,0.0103,0.0094,0.9727,0.626,0.0,0.0,0.0345,0.0417,0.0833,0.0129,0.0084,0.0071,0.0,0.0,0.0105,0.0097,0.9727,0.6406,0.0,0.0,0.0345,0.0417,0.0833,0.0132,0.0092,0.0074,0.0,0.0,0.0104,0.0094,0.9727,0.631,0.0,0.0,0.0345,0.0417,0.0833,0.0132,0.0086,0.0072,0.0,0.0,reg oper account,block of flats,0.0056,"Stone, brick",No,0.0,0.0,0.0,0.0,-174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
260171,401085,0,Cash loans,F,Y,Y,0,405000.0,2250000.0,59355.0,2250000.0,Unaccompanied,Working,Higher education,Single / not married,Office apartment,0.022625,-14028,-2906,-6686.0,-4731,4.0,1,1,0,1,0,0,Accountants,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.79827745904834,0.7656398475721676,0.6610235391308081,0.1278,0.0365,0.9717,,,0.0,0.069,0.125,,0.0624,,0.0421,,0.1253,0.1303,0.0379,0.9717,,,0.0,0.069,0.125,,0.0639,,0.0439,,0.1327,0.1291,0.0365,0.9717,,,0.0,0.069,0.125,,0.0635,,0.0428,,0.1279,,specific housing,0.0614,"Stone, brick",No,0.0,0.0,0.0,0.0,-485.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260172,401087,0,Cash loans,F,N,N,0,81000.0,526491.0,17397.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,Municipal apartment,0.031329,-21948,365243,-7789.0,-3987,,1,0,0,1,0,0,,1.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,0.7878783448856884,0.7894908549336046,0.4578995512067301,0.0124,0.0078,0.9722,0.6192,0.0025,0.0,0.069,0.0417,0.0417,0.0,0.0101,0.0146,0.0,0.0,0.0126,0.0081,0.9722,0.6341,0.0025,0.0,0.069,0.0417,0.0417,0.0,0.011,0.0152,0.0,0.0,0.0125,0.0078,0.9722,0.6243,0.0025,0.0,0.069,0.0417,0.0417,0.0,0.0103,0.0149,0.0,0.0,reg oper account,block of flats,0.0142,"Stone, brick",No,0.0,0.0,0.0,0.0,-1121.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,2.0
